Postcode,Type,Latitude,Longitude,Capacity_MW,State
4492,Solar,-28.5313903,141.5712156,0.239,QLD
4492,Solar,-28.2963544,144.1330121,0.239,QLD
4492,Solar,-28.190899,143.224764,0.239,QLD
4492,Solar,-27.99380024,143.3368723,0.239,QLD
4492,Solar,-27.84193075,142.6582072,0.239,QLD
4492,Solar,-27.783565,143.373975,0.239,QLD
4492,Solar,-27.68466532,143.7768376,0.239,QLD
4492,Solar,-27.29940596,141.7722425,0.239,QLD
4500,Solar,-27.307845,152.939438,31.086000000000002,QLD
4503,Bioenergy,-27.240638,152.993187,14.84,QLD
4503,Solar,-27.240638,152.993187,6.0102,QLD
4504,Solar,-27.186624,152.932083,1.672,QLD
4505,Solar,-27.153669,152.976886,0.6454,QLD
4505,Solar,-27.14126334,153.0042078,0.3227,QLD
4506,Solar,-27.128401,152.936289,1.8046,QLD
4507,Solar,-26.987776,153.12414,5.5116000000000005,QLD
4508,Solar,-27.181203,153.013716,0.64,QLD
4509,Bioenergy,-27.232691,153.017319,0.77,QLD
4509,Bioenergy,-27.22196846,153.0138289,0.77,QLD
4509,Solar,-27.232691,153.017319,3.7893000000000003,QLD
4509,Solar,-27.22196846,153.0138289,3.7893000000000003,QLD
4510,Bioenergy,-27.070177,152.960273,23.474,QLD
4510,Bioenergy,-19.7061005,145.7740021,2.134,QLD
4510,Solar,-27.070177,152.960273,15.2196,QLD
4510,Solar,-19.7061005,145.7740021,1.3836,QLD
4515,Bioenergy,-27.03183533,152.540382,3.902,QLD
4515,Bioenergy,-26.97065604,152.6006869,3.902,QLD
4515,Bioenergy,-26.94116786,152.4987372,3.902,QLD
4515,Bioenergy,-26.9377296,152.5824832,3.902,QLD
4515,Bioenergy,-26.92275763,152.6547687,3.902,QLD
4515,Bioenergy,-26.87578,152.503797,7.804,QLD
4515,Bioenergy,-26.85258718,152.6381848,3.902,QLD
4515,Bioenergy,-26.84934234,152.4920925,3.902,QLD
4515,Bioenergy,-26.84105496,152.5794083,3.902,QLD
4515,Bioenergy,-26.72138111,152.3763753,3.902,QLD
4515,Bioenergy,-26.54057575,152.3776757,3.902,QLD
4519,Solar,-26.849388,152.91803,2.5544,QLD
4551,Bioenergy,-26.8383,153.1134,0.85,QLD
4551,Bioenergy,-26.828067,153.088435,13.6,QLD
4551,Bioenergy,-26.81040958,153.0830469,0.85,QLD
4551,Bioenergy,-26.775377,153.113173,3.4,QLD
4551,Solar,-26.8383,153.1134,3.0958,QLD
4551,Solar,-26.828067,153.088435,49.5328,QLD
4551,Solar,-26.81040958,153.0830469,3.0958,QLD
4551,Solar,-26.775377,153.113173,12.3832,QLD
4555,Hydro,-26.691701,152.95452,1.232,QLD
4556,Solar,-26.700379,153.049784,24.9528,QLD
4558,Solar,-26.655067,153.075373,11.4226,QLD
4560,Solar,-26.635087,152.917384,8.5646,QLD
4561,Solar,-26.531487,152.964814,105.0,QLD
4563,Solar,-26.425754,152.909206,2.1312,QLD
4566,Solar,-26.411731,153.047416,1.0032,QLD
4568,Solar,-26.313995,152.876607,0.5406,QLD
4570,Bioenergy,-26.153831,152.616943,158.42000000000002,QLD
4570,Solar,-26.153831,152.616943,19203.9483,QLD
4575,Solar,-26.742043,153.119478,4.9482,QLD
4581,Solar,-25.990771,153.097862,2.1515999999999997,QLD
4581,Solar,-25.2776,153.1488,0.3586,QLD
4610,Solar,-26.576904,151.522575,1517.5496,QLD
4621,Hydro,-25.535828,152.042802,30.69,QLD
4650,Bioenergy,-25.69194225,152.4832812,9.202,QLD
4650,Bioenergy,-25.640978,152.791302,506.11,QLD
4650,Solar,-25.69194225,152.4832812,1.0351,QLD
4650,Solar,-25.640978,152.791302,56.9305,QLD
4655,Solar,-25.3913788,153.0338904,97.9237,QLD
4655,Solar,-25.337998,152.78368,2741.8636,QLD
4660,Bioenergy,-25.189298,152.300968,855.0000000000001,QLD
4660,Solar,-25.189298,152.300968,1877.2875,QLD
4670,Bioenergy,-24.88776,152.297855,825.0,QLD
4670,Bioenergy,-24.70943272,152.2383959,15.0,QLD
4670,Bioenergy,-24.598349,152.0659408,15.0,QLD
4670,Solar,-24.88776,152.297855,231.22,QLD
4670,Solar,-24.70943272,152.2383959,4.204,QLD
4670,Solar,-24.598349,152.0659408,4.204,QLD
4671,Solar,-25.07645,151.78942,7.119,QLD
4680,Bioenergy,-23.856785,151.271287,1.067,QLD
4680,Bioenergy,-23.8410967,151.2479668,1.067,QLD
4680,Bioenergy,-23.81461022,151.3223565,1.067,QLD
4680,Bioenergy,-23.446826,151.917285,49.082,QLD
4680,Solar,-23.856785,151.271287,1.0843,QLD
4680,Solar,-23.8410967,151.2479668,1.0843,QLD
4680,Solar,-23.81461022,151.3223565,1.0843,QLD
4680,Solar,-23.446826,151.917285,49.8778,QLD
4700,Solar,-23.180174,150.958111,15.3372,QLD
4701,Solar,-23.378941,150.512323,2.1611000000000002,QLD
4701,Solar,-23.354937,150.557538,49.7053,QLD
4702,Solar,-24.701126,152.250449,110.6485,QLD
4702,Solar,-24.67517992,148.5254389,110.6485,QLD
4702,Solar,-24.62684644,150.2639341,110.6485,QLD
4702,Solar,-24.55375199,148.7532966,110.6485,QLD
4702,Solar,-24.33867148,148.6870871,110.6485,QLD
4702,Solar,-24.325475,149.782526,885.188,QLD
4702,Solar,-24.26451084,148.9273284,110.6485,QLD
4702,Solar,-23.9937449,148.653806,110.6485,QLD
4702,Solar,-23.53012362,147.7970146,110.6485,QLD
4702,Solar,-23.279639,150.885772,9958.365,QLD
4703,Solar,-23.074563,150.894331,30.980800000000002,QLD
4709,Bioenergy,-23.059653,148.429161,35.9,QLD
4709,Solar,-23.059653,148.429161,126.2016,QLD
4715,Bioenergy,-24.393618,150.458694,6.16,QLD
4720,Solar,-23.68492,148.187851,180.9144,QLD
4720,Solar,-23.52685,148.161076,90.4572,QLD
4721,Solar,-23.277321,147.562498,89.2157,QLD
4721,Solar,-23.10692157,147.1577669,89.2157,QLD
4721,Solar,-23.07744693,147.6209929,89.2157,QLD
4721,Solar,-22.64097825,147.8150713,89.2157,QLD
4721,Solar,-22.45140311,147.8610349,89.2157,QLD
4721,Solar,-22.449259,147.17431,267.6471,QLD
4721,Solar,-22.31783287,147.5584469,89.2157,QLD
4721,Solar,-22.28935188,148.068238,89.2157,QLD
4721,Solar,-22.24561211,147.1125804,89.2157,QLD
4721,Solar,-22.23008294,146.2154165,89.2157,QLD
4721,Solar,-22.22535188,146.685147,89.2157,QLD
4725,Solar,-23.80189108,144.9787556,35.897999999999996,QLD
4725,Solar,-23.73624214,145.2156326,35.897999999999996,QLD
4725,Solar,-23.610575,145.363533,71.79599999999999,QLD
4725,Solar,-23.52905633,144.9428922,35.897999999999996,QLD
4730,Solar,-23.790711,143.402522,174.837,QLD
4730,Solar,-23.72098569,143.9469108,17.4837,QLD
4737,Bioenergy,-21.43004,149.178072,177.60000000000002,QLD
4740,Bioenergy,-22.5094,151.7322,70.1,QLD
4740,Bioenergy,-21.33763,149.059737,4626.6,QLD
4740,Bioenergy,-21.21401663,149.1581083,70.1,QLD
4740,Solar,-22.5094,151.7322,1.9886,QLD
4740,Solar,-21.33763,149.059737,131.2476,QLD
4740,Solar,-21.21401663,149.1581083,1.9886,QLD
4744,Bioenergy,-22.018392,148.045134,127.6,QLD
4744,Solar,-22.018392,148.045134,169.92620000000002,QLD
4746,Bioenergy,-22.851944,148.850932,135.0,QLD
4746,Solar,-22.851944,148.850932,101.38139999999999,QLD
4750,Solar,-21.042567,149.152281,0.3986,QLD
4753,Bioenergy,-21.169015,148.952546,36.0,QLD
4800,Bioenergy,-20.465423,148.516317,741.0,QLD
4800,Bioenergy,-20.08006142,148.4823653,19.0,QLD
4800,Solar,-20.465423,148.516317,49.6236,QLD
4800,Solar,-20.08006142,148.4823653,1.2724,QLD
4802,Solar,-20.271072,148.989038,3.0669999999999997,QLD
4804,Solar,-20.867952,147.518462,2626.2167999999997,QLD
4805,Solar,-20.016612,148.457987,2.797,QLD
4806,Bioenergy,-19.862878,147.416856,161.20000000000002,QLD
4806,Bioenergy,-19.6970242,147.563116,12.4,QLD
4807,Bioenergy,-19.914965,147.133033,162.0,QLD
4807,Bioenergy,-19.785442,147.228085,9.0,QLD
4807,Bioenergy,-19.63262195,147.5359409,9.0,QLD
4807,Solar,-19.914965,147.133033,2310.543,QLD
4807,Solar,-19.785442,147.228085,128.36350000000002,QLD
4807,Solar,-19.63262195,147.5359409,128.36350000000002,QLD
4808,Bioenergy,-19.510071,147.304401,135.4,QLD
4809,Bioenergy,-19.53085,147.139821,404.0,QLD
4809,Solar,-19.53085,147.139821,1045.9624,QLD
4810,Bioenergy,-19.25896313,146.8169484,0.125,QLD
4810,Bioenergy,-19.227783,146.764659,1.75,QLD
4810,Bioenergy,-19.21292787,146.7425187,0.125,QLD
4810,Bioenergy,-19.18453186,146.7537296,0.125,QLD
4810,Solar,-19.25896313,146.8169484,1.697,QLD
4810,Solar,-19.227783,146.764659,23.758,QLD
4810,Solar,-19.21292787,146.7425187,1.697,QLD
4810,Solar,-19.18453186,146.7537296,1.697,QLD
4811,Bioenergy,-19.323109,146.840325,1.125,QLD
4811,Solar,-19.323109,146.840325,1368.7002,QLD
4812,Solar,-19.286635,146.787716,16.689,QLD
4814,Solar,-19.285821,146.754745,54.7664,QLD
4815,Solar,-19.57916441,146.6352393,148.906,QLD
4815,Solar,-19.372329,146.707586,595.624,QLD
4815,Solar,-19.35250344,146.6847302,148.906,QLD
4817,Solar,-19.310498,146.652307,20.5872,QLD
4818,Solar,-19.27139928,146.7141039,2.5191999999999997,QLD
4818,Solar,-19.25217609,146.7403725,2.5191999999999997,QLD
4818,Solar,-19.23794,146.540275,45.3456,QLD
4820,Solar,-20.428447,146.275575,10.4598,QLD
4820,Solar,-20.09881303,146.2604909,0.8046,QLD
4820,Solar,-20.09237838,146.2803637,0.8046,QLD
4820,Solar,-20.09048269,146.2505114,0.8046,QLD
4820,Solar,-20.08221328,146.2483755,0.8046,QLD
4820,Solar,-20.07696378,146.2601362,0.8046,QLD
4820,Solar,-20.07278047,146.245218,0.8046,QLD
4820,Solar,-20.04978254,146.2815021,0.8046,QLD
4820,Solar,-20.04859254,146.2546239,0.8046,QLD
4821,Solar,-21.33838836,144.6827856,20.1617,QLD
4821,Solar,-20.8849,143.6782,20.1617,QLD
4821,Solar,-20.79424,144.218437,100.8085,QLD
4823,Solar,-19.214466,141.243755,25.056,QLD
4825,Solar,-21.017327,137.432341,4267.1286,QLD
4825,Solar,-20.7469,139.489,101.5983,QLD
4825,Solar,-20.72557467,139.4927075,101.5983,QLD
4825,Solar,-20.00590952,137.3869421,101.5983,QLD
4830,Solar,-17.956336,138.862024,1.584,QLD
4830,Solar,-16.96532222,138.9861855,0.264,QLD
4850,Bioenergy,-18.90354588,146.2680446,32.0,QLD
4850,Bioenergy,-18.552533,146.49572,1024.0,QLD
4850,Solar,-18.90354588,146.2680446,0.2016,QLD
4850,Solar,-18.552533,146.49572,6.4512,QLD
4854,Bioenergy,-18.020178,145.842063,535.0,QLD
4854,Bioenergy,-17.9517866,145.859931,21.4,QLD
4854,Hydro,-18.020178,145.842063,2160.0,QLD
4854,Hydro,-17.9517866,145.859931,86.4,QLD
4854,Solar,-18.020178,145.842063,4.987500000000001,QLD
4854,Solar,-17.9517866,145.859931,0.1995,QLD
4858,Bioenergy,-17.622583,146.078807,37.5,QLD
4858,Solar,-17.622583,146.078807,2.394,QLD
4859,Bioenergy,-17.608772,145.959335,38.6,QLD
4859,Bioenergy,-17.5933,145.9546,19.3,QLD
4861,Bioenergy,-17.352821,145.872166,18.0,QLD
4865,Bioenergy,-17.095516,145.782765,61.5,QLD
4865,Bioenergy,-17.03089559,145.8328711,10.25,QLD
4865,Bioenergy,-17.02159803,145.8019067,10.25,QLD
4865,Solar,-17.095516,145.782765,1.5768,QLD
4865,Solar,-17.03089559,145.8328711,0.2628,QLD
4865,Solar,-17.02159803,145.8019067,0.2628,QLD
4868,Solar,-16.993753,145.729193,7.2264,QLD
4868,Solar,-16.923761,145.742303,1.8066,QLD
4869,Solar,-17.025592,145.730423,1.554,QLD
4870,Solar,-17.05547916,145.6820733,4.3215,QLD
4870,Solar,-16.923761,145.742303,125.3235,QLD
4870,Solar,-16.9141,145.764,4.3215,QLD
4870,Solar,-16.88018212,145.6691953,4.3215,QLD
4871,Hydro,-19.7061005,145.7740021,0.0185,QLD
4871,Hydro,-19.2751,143.7083,0.0185,QLD
4871,Hydro,-17.93230739,144.5156919,0.0185,QLD
4871,Hydro,-17.87347731,144.268158,0.0185,QLD
4871,Hydro,-17.72028371,144.2385409,0.0185,QLD
4871,Hydro,-17.61928201,143.9016447,0.0185,QLD
4871,Hydro,-17.608738,143.185168,0.0185,QLD
4871,Hydro,-17.46980606,145.877686,0.0185,QLD
4871,Hydro,-17.46050483,144.3848431,0.0185,QLD
4871,Hydro,-17.44094682,144.0416628,0.0185,QLD
4871,Hydro,-17.44049495,145.924258,0.0185,QLD
4871,Hydro,-17.38501354,145.9189699,0.0185,QLD
4871,Hydro,-17.0172149,144.24717,0.0185,QLD
4871,Hydro,-16.96349862,145.0371532,0.0185,QLD
4871,Hydro,-16.934184,145.994075,1.3135,QLD
4871,Hydro,-16.93307664,145.9945252,0.0185,QLD
4871,Hydro,-16.77109607,145.2743097,0.0185,QLD
4871,Hydro,-16.76546804,144.4950364,0.0185,QLD
4871,Hydro,-16.7627129,145.0229543,0.0185,QLD
4871,Hydro,-16.71762977,145.6348702,0.0185,QLD
4871,Hydro,-16.62908504,144.7235719,0.0185,QLD
4871,Hydro,-16.41681452,144.8668872,0.0185,QLD
4871,Solar,-19.7061005,145.7740021,76.2216,QLD
4871,Solar,-19.2751,143.7083,76.2216,QLD
4871,Solar,-17.93230739,144.5156919,76.2216,QLD
4871,Solar,-17.87347731,144.268158,76.2216,QLD
4871,Solar,-17.72028371,144.2385409,76.2216,QLD
4871,Solar,-17.61928201,143.9016447,76.2216,QLD
4871,Solar,-17.608738,143.185168,76.2216,QLD
4871,Solar,-17.46980606,145.877686,76.2216,QLD
4871,Solar,-17.46050483,144.3848431,76.2216,QLD
4871,Solar,-17.44094682,144.0416628,76.2216,QLD
4871,Solar,-17.44049495,145.924258,76.2216,QLD
4871,Solar,-17.38501354,145.9189699,76.2216,QLD
4871,Solar,-17.0172149,144.24717,76.2216,QLD
4871,Solar,-16.96349862,145.0371532,76.2216,QLD
4871,Solar,-16.934184,145.994075,5411.7336,QLD
4871,Solar,-16.93307664,145.9945252,76.2216,QLD
4871,Solar,-16.77109607,145.2743097,76.2216,QLD
4871,Solar,-16.76546804,144.4950364,76.2216,QLD
4871,Solar,-16.7627129,145.0229543,76.2216,QLD
4871,Solar,-16.71762977,145.6348702,76.2216,QLD
4871,Solar,-16.62908504,144.7235719,76.2216,QLD
4871,Solar,-16.41681452,144.8668872,76.2216,QLD
4873,Bioenergy,-16.45863225,145.3498794,9.0,QLD
4873,Bioenergy,-16.38618344,145.565388,9.0,QLD
4873,Bioenergy,-16.34703692,145.4206259,9.0,QLD
4873,Bioenergy,-16.230854,145.299094,252.0,QLD
4873,Bioenergy,-16.20917434,145.0575079,9.0,QLD
4873,Solar,-16.45863225,145.3498794,0.3413,QLD
4873,Solar,-16.38618344,145.565388,0.3413,QLD
4873,Solar,-16.34703692,145.4206259,0.3413,QLD
4873,Solar,-16.230854,145.299094,9.5564,QLD
4873,Solar,-16.20917434,145.0575079,0.3413,QLD
4874,Solar,-12.71887526,142.377739,6.9826999999999995,QLD
4874,Solar,-12.682566,141.889719,6.9826999999999995,QLD
4874,Solar,-12.533944,142.267938,48.8789,QLD
4874,Solar,-12.49857052,142.6252767,6.9826999999999995,QLD
4874,Solar,-12.01611476,142.9853326,6.9826999999999995,QLD
4874,Solar,-11.30318365,142.7374815,6.9826999999999995,QLD
4877,Solar,-16.535286,145.467604,1.6380000000000001,QLD
4878,Solar,-16.839378,145.711531,2.8399,QLD
4880,Bioenergy,-17.06721287,145.3734075,24.0,QLD
4880,Bioenergy,-17.0488028,145.2931511,24.0,QLD
4880,Bioenergy,-16.972341,145.383091,96.0,QLD
4880,Bioenergy,-16.97139021,145.3288229,24.0,QLD
4880,Bioenergy,-16.95931822,145.2375044,24.0,QLD
4880,Hydro,-17.06721287,145.3734075,1.6,QLD
4880,Hydro,-17.0488028,145.2931511,1.6,QLD
4880,Hydro,-16.972341,145.383091,6.4,QLD
4880,Hydro,-16.97139021,145.3288229,1.6,QLD
4880,Hydro,-16.95931822,145.2375044,1.6,QLD
4880,Solar,-17.06721287,145.3734075,0.4209,QLD
4880,Solar,-17.0488028,145.2931511,0.4209,QLD
4880,Solar,-16.972341,145.383091,1.6836,QLD
4880,Solar,-16.97139021,145.3288229,0.4209,QLD
4880,Solar,-16.95931822,145.2375044,0.4209,QLD
4881,Hydro,-18.028128,145.157257,60.0,QLD
4881,Hydro,-16.91252285,145.5578365,60.0,QLD
4881,Hydro,-16.89087135,145.6257271,60.0,QLD
4881,Hydro,-16.74295055,145.5429955,60.0,QLD
4883,Solar,-17.33327,145.476659,0.851,QLD
4888,Hydro,-17.499336,145.491052,35.0,QLD
4890,Solar,-17.741867,141.185062,14.879999999999999,QLD
5000,Solar,-34.937459,138.608637,6.4712,SA
5000,Solar,-34.92849902,138.600746,0.8089,SA
5006,Solar,-34.911523,138.584497,0.7454,SA
5007,Solar,-34.903259,138.56787,0.007,SA
5008,Solar,-34.887511,138.559407,20.8024,SA
5010,Solar,-34.857497,138.558318,18.3572,SA
5011,Solar,-34.883282,138.527677,2.1764,SA
5011,Solar,-34.877605,138.538261,0.5441,SA
5011,Solar,-34.87089128,138.5353265,0.5441,SA
5013,Bioenergy,-34.841984,138.553453,48.96,SA
5013,Solar,-34.841984,138.553453,12.7614,SA
5014,Solar,-34.86475,138.509247,2.9622,SA
5015,Solar,-34.84099502,138.499714,0.9153,SA
5015,Solar,-34.840209,138.496803,1.8306,SA
5015,Solar,-34.808422,138.531567,5.4918,SA
5022,Solar,-34.905461,138.49264,2.71,SA
5023,Solar,-34.90073,138.51199,0.7644000000000001,SA
5031,Solar,-34.936926,138.570873,4.221,SA
5032,Solar,-34.935734,138.544358,5.4693,SA
5033,Solar,-34.938858,138.558451,3.3312999999999997,SA
5034,Solar,-34.956227,138.58811,5.8705,SA
5037,Solar,-34.957399,138.545826,4.314,SA
5039,Solar,-34.976263,138.570739,10.0036,SA
5041,Solar,-35.00298,138.594176,2.137,SA
5042,Solar,-35.00971638,138.5709927,5.2348,SA
5042,Solar,-35.007341,138.575023,26.174,SA
5043,Solar,-35.005492,138.553853,1.6975,SA
5044,Solar,-35.001213,138.516314,0.6592,SA
5045,Solar,-34.977122,138.516973,8.2695,SA
5046,Solar,-35.003794,138.535434,4.0155,SA
5048,Solar,-35.017416,138.520459,0.999,SA
5049,Hydro,-35.045389,138.52272,5.775,SA
5062,Solar,-35.004063,138.602387,1.3464,SA
5063,Solar,-34.954325,138.621477,0.9994999999999999,SA
5064,Solar,-34.963195,138.649183,1.0656,SA
5065,Solar,-34.940362,138.633974,0.7855,SA
5067,Solar,-34.919985,138.630575,1.0,SA
5070,Solar,-34.900496,138.642172,5.915,SA
5074,Solar,-34.884233,138.669275,0.348,SA
5076,Solar,-34.873844,138.703683,0.3978,SA
5084,Solar,-34.864409,138.581605,10.0872,SA
5085,Solar,-34.86195429,138.6273208,0.3784,SA
5085,Solar,-34.856239,138.612959,1.8920000000000001,SA
5086,Solar,-34.854247,138.64344,1.3115999999999999,SA
5087,Solar,-34.876988,138.637707,0.601,SA
5089,Bioenergy,-34.851049,138.724487,1.0,SA
5090,Hydro,-34.843346,138.704628,1.8,SA
5090,Solar,-34.843346,138.704628,1.518,SA
5094,Solar,-34.802736,138.581513,17.1207,SA
5095,Solar,-34.820685,138.6199,16.9416,SA
5097,Bioenergy,-34.819614,138.707261,3.0,SA
5106,Solar,-34.793169,138.629463,6.5504999999999995,SA
5107,Solar,-34.784447,138.609874,0.7912,SA
5108,Solar,-34.761553,138.61884,12.159500000000001,SA
5109,Solar,-34.7896,138.654629,0.2307,SA
5109,Solar,-34.771432,138.663871,1.1535,SA
5110,Bioenergy,-34.72213,138.565037,59.400000000000006,SA
5111,Solar,-34.716548,138.645293,4.4597,SA
5111,Solar,-34.709347,138.62532,4.4597,SA
5112,Solar,-34.726229,138.666615,48.5592,SA
5113,Solar,-34.70432849,138.6581221,1.1003,SA
5113,Solar,-34.702506,138.674449,8.8024,SA
5114,Solar,-34.718681,138.754254,30.659999999999997,SA
5115,Solar,-34.669486,138.681702,1.7624,SA
5116,Solar,-34.622783,138.724059,5.784999999999999,SA
5117,Solar,-34.641267,138.636537,0.1344,SA
5118,Solar,-34.59765003,138.7333188,1.6811,SA
5118,Solar,-34.58378,138.705675,25.2165,SA
5120,Solar,-34.668553,138.507899,3.7113,SA
5121,Solar,-34.68857809,138.6507658,0.7464,SA
5121,Solar,-34.681077,138.616157,2.2392000000000003,SA
5125,Solar,-34.773234,138.738733,3.0029999999999997,SA
5159,Solar,-35.061705,138.603897,51.8992,SA
5160,Solar,-35.110123,138.50172,1.9479,SA
5162,Solar,-35.112119,138.565224,3.013,SA
5163,Solar,-35.1623,138.5222,0.4104,SA
5163,Solar,-35.147923,138.552209,1.6416,SA
5165,Solar,-35.137389,138.475092,0.4396,SA
5168,Solar,-35.149737,138.49632,5.352,SA
5169,Solar,-35.194211,138.477958,1.347,SA
5171,Bioenergy,-35.196481,138.553437,34.881,SA
5171,Solar,-35.196481,138.553437,1.0,SA
5173,Solar,-35.290568,138.470002,6.074,SA
5202,Solar,-35.386025,138.505922,2.3802,SA
5211,Solar,-35.566153,138.627975,4.9452,SA
5211,Solar,-35.5635,138.607,0.41209999999999997,SA
5211,Solar,-35.534413,138.529512,0.41209999999999997,SA
5237,Solar,-34.823114,139.191868,132.27679999999998,SA
5238,Solar,-34.92556016,139.3033565,51.4197,SA
5238,Solar,-34.92127935,139.5289413,51.4197,SA
5238,Solar,-34.91375671,139.3171085,51.4197,SA
5238,Solar,-34.89076217,139.5585325,51.4197,SA
5238,Solar,-34.8876217,139.3628089,51.4197,SA
5238,Solar,-34.87448967,139.5495493,51.4197,SA
5238,Solar,-34.8731134,139.5452943,51.4197,SA
5238,Solar,-34.87310949,139.5338708,51.4197,SA
5238,Solar,-34.87161619,139.5426157,51.4197,SA
5238,Solar,-34.86825297,139.5901634,51.4197,SA
5238,Solar,-34.867709,139.497207,874.1349,SA
5238,Solar,-34.86616757,139.3953806,51.4197,SA
5238,Solar,-34.86152326,139.3894015,51.4197,SA
5238,Solar,-34.85417074,139.4428814,51.4197,SA
5238,Solar,-34.85198732,139.2458034,51.4197,SA
5238,Solar,-34.81825659,139.6175765,51.4197,SA
5238,Solar,-34.63860556,139.6148104,51.4197,SA
5242,Solar,-34.998416,138.819125,1.1081,SA
5244,Solar,-34.938664,138.946384,1.49,SA
5245,Solar,-35.05395383,138.8166207,0.6064,SA
5245,Solar,-35.020412,138.791651,1.2128,SA
5251,Solar,-35.13772392,138.8734306,0.8098,SA
5251,Solar,-35.093257,138.881803,1.6196,SA
5251,Solar,-35.09106344,138.9197503,0.8098,SA
5251,Solar,-35.0692923,138.9215315,0.8098,SA
5251,Solar,-35.02575084,138.8686091,0.8098,SA
5253,Solar,-35.1726519,139.340584,11.5936,SA
5253,Solar,-35.109083,139.273641,289.84,SA
5254,Solar,-35.13909689,139.2093394,25.2221,SA
5254,Solar,-35.10901238,139.2020317,25.2221,SA
5254,Solar,-35.097045,139.475946,302.6652,SA
5254,Solar,-35.08404108,138.9581537,25.2221,SA
5254,Solar,-35.00329903,139.3309753,25.2221,SA
5254,Solar,-34.9843477,139.3095968,25.2221,SA
5254,Solar,-34.96862859,139.294604,25.2221,SA
5255,Solar,-35.248539,138.975861,11.8275,SA
5259,Solar,-35.62498319,139.2848845,0.4587,SA
5259,Solar,-35.521405,139.236567,5.5044,SA
5259,Solar,-35.44062709,139.1596008,0.4587,SA
5259,Solar,-35.3937685,139.3821462,0.4587,SA
5260,Solar,-35.3089613,139.5653053,250.0685,SA
5260,Solar,-35.233606,139.511686,500.137,SA
5265,Solar,-35.718823,139.743422,11.8184,SA
5268,Bioenergy,-36.189376,140.788199,10.799999999999999,SA
5268,Solar,-36.189376,140.788199,1.2375,SA
5271,Bioenergy,-37.11031223,140.854805,0.55,SA
5271,Bioenergy,-37.09591357,140.7690903,0.55,SA
5271,Bioenergy,-37.04868013,140.903366,0.55,SA
5271,Bioenergy,-37.04189928,140.668717,0.55,SA
5271,Bioenergy,-37.00369666,140.7902751,0.55,SA
5271,Bioenergy,-37.0010755,140.9551505,0.55,SA
5271,Bioenergy,-36.87202872,140.7668084,0.55,SA
5271,Bioenergy,-36.82501352,140.5501481,0.55,SA
5271,Bioenergy,-36.792946,140.496496,4.4,SA
5271,Bioenergy,-36.78374791,140.7110584,0.55,SA
5271,Bioenergy,-36.70252045,140.7063031,0.55,SA
5271,Solar,-37.11031223,140.854805,4.9441,SA
5271,Solar,-37.09591357,140.7690903,4.9441,SA
5271,Solar,-37.04868013,140.903366,4.9441,SA
5271,Solar,-37.04189928,140.668717,4.9441,SA
5271,Solar,-37.00369666,140.7902751,4.9441,SA
5271,Solar,-37.0010755,140.9551505,4.9441,SA
5271,Solar,-36.87202872,140.7668084,4.9441,SA
5271,Solar,-36.82501352,140.5501481,4.9441,SA
5271,Solar,-36.792946,140.496496,39.5528,SA
5271,Solar,-36.78374791,140.7110584,4.9441,SA
5271,Solar,-36.70252045,140.7063031,4.9441,SA
5280,Solar,-37.82848647,140.4968983,0.2052,SA
5280,Solar,-37.7840189,140.4196268,0.2052,SA
5280,Solar,-37.65102891,140.2594871,0.2052,SA
5280,Solar,-37.57887498,140.4077684,0.2052,SA
5280,Solar,-37.449179,140.260783,2.6675999999999997,SA
5280,Solar,-37.4273323,140.5070183,0.2052,SA
5290,Bioenergy,-37.839841,140.764545,16.0,SA
5290,Solar,-37.839841,140.764545,1.258,SA
5291,Solar,-38.01893369,140.8967253,0.5724,SA
5291,Solar,-37.927953,140.719634,18.889200000000002,SA
5291,Solar,-37.89052758,140.776127,0.5724,SA
5291,Solar,-37.82848647,140.4968983,0.5724,SA
5291,Solar,-37.77943576,140.8817145,0.5724,SA
5303,Solar,-35.191375,140.685318,0.1863,SA
5320,Solar,-34.11697257,139.6710914,12.0019,SA
5320,Solar,-34.06761517,139.6820449,12.0019,SA
5320,Solar,-34.0561102,139.6843052,12.0019,SA
5320,Solar,-34.05309587,139.5698613,12.0019,SA
5320,Solar,-34.04526977,139.6778736,12.0019,SA
5320,Solar,-34.04073373,139.674256,12.0019,SA
5320,Solar,-34.01813129,139.4416527,12.0019,SA
5320,Solar,-34.010094,139.530277,36.0057,SA
5320,Solar,-33.95654968,139.7793619,12.0019,SA
5320,Solar,-33.91220853,139.9021107,12.0019,SA
5320,Solar,-33.88685662,139.4419703,12.0019,SA
5320,Solar,-33.88620288,139.6136964,12.0019,SA
5321,Solar,-34.064708,139.786627,1.3195999999999999,SA
5321,Solar,-34.0322977,139.7548023,1.3195999999999999,SA
5322,Solar,-34.177881,139.955939,6.236000000000001,SA
5330,Solar,-34.18061085,140.2128199,0.1971,SA
5330,Solar,-34.0744059,140.4425253,0.1971,SA
5330,Solar,-34.02531772,139.9820392,0.1971,SA
5330,Solar,-33.94707,139.975421,2.5623,SA
5330,Solar,-33.94274254,140.1834225,0.1971,SA
5332,Solar,-34.251101,140.28104,3.7384,SA
5333,Solar,-34.485635,140.63513,35.6796,SA
5333,Solar,-34.35703813,140.6202534,3.9644,SA
5340,Solar,-34.28950256,140.8905312,1.602,SA
5340,Solar,-34.176844,140.782026,8.01,SA
